,comment,cl_comment,user,sent
672,@beaalita74 sera que se puso botox? Ni una arruga de expresion,sera puso botox arruga expresion,gimemedina,0.49789225920557484
673,"@alvarezblancobelen Joder que tiene 44 años, que arrugas quieres? Yo tengo 42 y no he pasado por ningún cirujano y tampoco tengo arrugas.. si es que..",joder 44 arrugas quieres 42 pasado ning n cirujano tampoco arrugas si,mansfieldjaneabby,0.021078278736926356
674,@alvarezblancobelen efectivamente se ha retocado la cara. Y no le hacia falta. Pero cada uno que haga lo que quiera. Pero que no nos vendan así las cremas 😂😂😂😂,efectivamente retocado cara hacia falta cada haga quiera vendan as cremas,beaalita74,0.028428964522928712
675,🔥🔥,,bhdr575,0.49789225920557484
676,"Très joli, j'adore❤️",tr s joli j adore,b.nadia_nadia,0.49789225920557484
677,Guapísima ❤️❤️❤️❤️,guap sima,lurdespintodossantos,0.49789225920557484
678,My beautiful pillar♥😍🥺,my beautiful pillar,sergio4ramos._15,0.49789225920557484
679,😍😍,,mahbobi2262,0.49789225920557484
680,❤️,,mahbobi2262,0.49789225920557484
681,❤️,,mahbobi2262,0.49789225920557484
682,❤️❤️,,mahbobi2262,0.49789225920557484
683,❤️,,mahbobi2262,0.49789225920557484
684,Queen👸🏻💗,queen,sergio4ramos._15,0.49789225920557484
685,My love💗🥺,my love,sergio4ramos._15,0.49789225920557484
686,pero q está maquillada de serie ya??? pq empieza a maquillarse y ya tiene los ojos maquillados no?,q est maquillada serie pq empieza maquillarse ojos maquillados,mar.miguez.9,0.05017344433783595
687,"@mar.miguez.9 jajaja. Yo no veo diferencia entre ""sin maquillar"" y maquillada. De nuevo venden una falsa realidad",jajaja veo diferencia maquillar maquillada nuevo venden falsa realidad,lawra_pm,0.059671020436111714
688,"@mar.miguez.9 si porque despues del agia micelar no viene el jabón o tónico? Y despues de todos los potingues, donde esta el factor solar? 👀",si despues agia micelar viene jab n t nico despues potingues factor solar,patri_2_delta,0.0030600682106657483
689,@mar.miguez.9 ósea todo me he quedado pillada 😂😂,quedado pillada,yenniffermm,0.4933854435747331
690,@mar.miguez.9 lo mismo he pensado lo lleva todo maquillado y ht parece q lleva una base oscura.. pero bueno es q como es tan guapa como vaya esta divinamente..,mismo pensado lleva maquillado ht parece q lleva base oscura bueno q tan guapa vaya divinamente,teressahidalgo,0.0385702385574785
691,@mar.miguez.9 😂😂😂,,geno7953,0.49789225920557484
692,@mar.miguez.9 jajajaja qué bueno tienes razón,jajajaja qu bueno raz n,soniarielo221169,0.5628056929000496
693,@mar.miguez.9 lo mismo digo,mismo digo,veronica.alva.3551,0.07046126419059048
694,@mar.miguez.9 es el filtro que tiene.,filtro,elviraportela,0.49789225920557484
695,"@mar.miguez.9 ,😂😂",,nievesbosque,0.49789225920557484
696,"@mar.miguez.9 yo estaba pensando lo mismo, pensaba que era ilusión óptica mía. 😂😂",pensando mismo pensaba ilusi n ptica m,amayach10,0.08723818936818474
697,@mar.miguez.9 y los labios tb,labios tb,silmarshe,0.49789225920557484
698,@mar.miguez.9 😂😂😂😂😂😂,,domingolahoz,0.49789225920557484
699,@mar.miguez.9 micropigmentación,micropigmentaci n,barbarajulian777,0.49789225920557484
700,❤️❤️❤️❤️❤️❤️❤️❤️❤️,,tymor684,0.49789225920557484
701,Bejonce👏,bejonce,carlos_barbero7,0.49789225920557484
702,"Qué guapa, qué bien te lo haces, yo no sabría!",qu guapa qu bien haces sabr,manuelaescamillachavez,0.6323720940364075
703,Que guapísima por favor 😍❤️,guap sima favor,paulamoreno_nails,0.12320898036135165
704,Your hair is very beautiful😌😍♥️,your hair is very beautiful,pilar_land,0.49789225920557484
705,"Protector solar, es importante ❤️👏",protector solar importante,noemifigure,0.5315025225330297
706,"Guapisimaaaaaa, seguro k tiene a Ramos LOQUISIMOOOO por ella 💖",guapisimaaaaaa seguro k ramos loquisimoooo,senzapierrot,0.6274708568440207
707,I love your eyes:)♥️♥️🌙✨,i love your eyes,pilar_land,0.49789225920557484
708,❤️❤️❤️❤️,,yolaandaa.tamay,0.49789225920557484
709,Los labios son muy exagerados.. demasiado grandes.. no te queda nada  bien...😮,labios exagerados demasiado grandes queda bien,evatarrega79,0.5930559040673756
710,@evatarrega79 lo mismo pienso es muy guapa y antes estaba muy natural.  Pero se a pasado 3 pueblos con esos labios😮 q se a puesto q ni parece la misma .,mismo pienso guapa natural pasado 3 pueblos labios q puesto q parece misma,remeatienzar,0.004563403162728799
711,@evatarrega79 😂😂😂😂😂😂😂😂a ella le queda todo bien,queda bien,mariaguerrerosuarez,0.4950075668503939
712,@evatarrega79 fatal los labios!!,fatal labios,martymart79,0.0011999519258194605
713,@evatarrega79 con lo guapa que está chica y que manera de estropearse,guapa est chica manera estropearse,geno7953,0.13528852603422306
714,❤️❤️❤️❤️❤️,,amel_frigui,0.49789225920557484
715,👏👏👏,,jotacarretera,0.49789225920557484
716,😍😍😍,,danphto,0.49789225920557484
717,you are the best💗💋,you are the best,pilar_land,0.6824837810859113
718,😢,,debenitomartin,0.49789225920557484
719,Pon productos,pon productos,nuria_her_ru,0.4164558123146795
720,😢👏👏👏,,isclaudia222,0.49789225920557484
721,You look gorgeous 🔥🔥🔥,you look gorgeous,fjrr956631,0.49789225920557484
722,😍😍😍,,estrella_mzn,0.49789225920557484
723,"Que bella mujer, wauuuuuuuu",bella mujer wauuuuuuuu,iofg2002,0.24297717578041703
724,Express dice 🤦🏻‍♂️,express dice,jr.mezcua,0.09058687187795857
725,Pilar My Love💞💗,pilar my love,pilar_land,0.49789225920557484
726,Strong and powerful woman😌💕,strong and powerful woman,pilar_land,0.49789225920557484
727,Me encanta,encanta,martorresss,0.7949988672416872
728,🥺🥺🥺🥺🥺,,pilar_ramos_fann,0.49789225920557484
729,🦦🙃,,pilar_ramos_fann,0.49789225920557484
730,🍫🌚,,pilar_ramos_fann,0.49789225920557484
731,💙💙🥹,,no.m17_,0.49789225920557484
732,✨🤍,,pilar_ramos_fann,0.49789225920557484
733,You are so beautiful🥺♥️,you are so beautiful,pilar_land,0.49789225920557484
734,❤️,,pilar_ramos_fann,0.49789225920557484
735,😍,,diavolorock,0.49789225920557484
736,Sigo pensando que no es de este planeta😍,sigo pensando planeta,aliciaj007,0.19188592192115456
737,😮😍,,pilar_ramos_fann,0.49789225920557484
738,❤️,,pilar_ramos_fann,0.49789225920557484
739,my queen,my queen,pilar_ramos_fann,0.49789225920557484
740,❤️,,pilar_ramos_fann,0.49789225920557484
741,❤️,,pilar_ramos_fann,0.49789225920557484
742,Puedes ser más guapa??,puedes ser m s guapa,karen.bertito,0.38940176936651627
743,"Te has pasado con el labio superior, Pilar. No te hacía falta",pasado labio superior pilar hac falta,maria_angeles_5_,0.21723248663709507
744,@maria_angeles_5_  no era ningún filtro entonces …. Se puso más labio.,ning n filtro entonces puso m s labio,sonia_fabero72,0.17347870191393963
745,@maria_angeles_5_ ni que fuera tu labio,labio,miriamballesterr,0.49789225920557484
746,@maria_angeles_5_ dentro de poco se va a parecer a la tyssen... Con lo mona que es... 😮,dentro va parecer tyssen mona,mendezroxete,0.13581609715510262
747,@maria_angeles_5_ le hace hasta sombra la salchicha que se ha puesto.,hace sombra salchicha puesto,susana__.81,0.08589623694859619
748,@maria_angeles_5_ totalmente de acuerdo. Se ha pasado mucho,totalmente acuerdo pasado,dolors2904,0.13465769593183996
749,@maria_angeles_5_ totalmente de acuerdo,totalmente acuerdo,barbiisiss,0.26280954961802444
750,@maria_angeles_5_ 😂😂😂,,geno7953,0.49789225920557484
751,No parece la misma pero es guapísima,parece misma guap sima,rocio.davalo.121,0.10279958469740055
752,@rocio.davalo.121 era mucho más guapa antes,m s guapa,geno7953,0.49789225920557484
753,❤️❤️❤️,,paty_micaela,0.49789225920557484
754,"Cejas tatuada, líneas de ojos tatuada, labios tatuados,...la verdad q mola dar con el algodón y q no se quite el maquillaje y oye!!! Apañada todo el día ❤️",cejas tatuada l neas ojos tatuada labios tatuados verdad q mola dar algod n q quite maquillaje oye apa ada d,jennifer_vegana5,0.13698772047211652
755,@rociomakoli m ha pasado igual 😅,m pasado igual,mjleonmilla,0.1695429807757874
756,@yol79 Lee de nuevo marichocho q es un cumplido,lee nuevo marichocho q cumplido,jennifer_vegana5,0.6424110860400508
757,"@jennifer_vegana5 aaaaah, me he tragado el vídeo cómo 3 veces porqué no veía la diferencia, me quedé toda loca, gracias por explicarlo 😂😂😂😂",aaaaah tragado v deo c mo 3 veces porqu ve diferencia qued toda loca gracias explicarlo,rociomakoli,0.07177083244335657
758,"@jennifer_vegana5 , muy apañada ella jejejeje",apa ada jejejeje,car_pes_maria,0.49789225920557484
759,"@jennifer_vegana5 lol si, se ve que ya estaba maquillada de antes. Que ganas de mentir eh?",lol si ve maquillada ganas mentir eh,can_nova734,0.07221797804990925
760,"@jennifer_vegana5 si antes de empezar, ya la veía maquillada!",si empezar ve maquillada,mbrb67,0.046143240650488755
761,@jennifer_vegana5 😂😂,,anachinchon,0.49789225920557484
762,@jennifer_vegana5 😂😂😂😂😂😂😂😂😂,,domingolahoz,0.49789225920557484
763,@jennifer_vegana5 hola así de exprés me pinto yo también jajaja. Yo estaba mirando y digo se está limpiando pero sigue pintada jajaja,hola as expr s pinto tambi n jajaja mirando digo est limpiando sigue pintada jajaja,mamanchu23,0.005926108557574486
764,@jennifer_vegana5 muy bueno lo de marichocho!!! 😂😂😂,bueno marichocho,yol79,0.5628056929000496
765,@mamanchu23 eso q ahorra en maquillaje jeje,q ahorra maquillaje jeje,jennifer_vegana5,0.49789225920557484
766,@mamanchu23 creo que tiene hecho maquillaje semipermanente (bbglow),creo hecho maquillaje semipermanente bbglow,crysrt,0.16620830939781941
767,@jennifer_vegana5 y cuál es el problema??? 🤔,cu l problema,yol79,0.4209661743188113
768,@mamanchu23 estaba pensando lo mismo 😂😂😂😂😂😂😂,pensando mismo,mon_s.l,0.08723818936818474
769,"@jennifer_vegana5  eso digo yo, si está igual cuando se desmaquilla que cuando se maquilka",digo si est igual desmaquilla maquilka,mariajoseriocerezo,0.04259123439893122
770,@jennifer_vegana5 😂😂😂😂,,aguemagon,0.49789225920557484
771,¡ pero si con la cara limpia ya eres expectacularrrr! Guapisima de cualquier manera,si cara limpia expectacularrrr guapisima cualquier manera,susypinklady,0.15464820118254746
772,❤️❤️,,ceyhandidem,0.49789225920557484
773,Hermosa ❤️,hermosa,orphan_only_one_king,0.879545243404209
774,ماشالله❤️,,alireza.dp10.official,0.49789225920557484
775,Y eso es exprés??? El mío es exprés!! No llevo!! 😆😆,expr s m expr s llevo,patriciazumajo,0.49789225920557484
776,Linda,linda,keyna_oliv11,0.49789225920557484
777,Que ojazos más hermosos !,ojazos m s hermosos,vanneessa009,0.49789225920557484
778,👏😍👏😍👏,,david_itsfit,0.49789225920557484
779,Perfect🔥😍,perfect,as_musayelyan3737,0.49789225920557484
780,Que marca de maquillaje y corrector?,marca maquillaje corrector,fatimarngr,0.2918682371921838
781,Como traigas poniendo morritos te van a caer al suelo menuda cirugía cada día eres menos pilar pareces otra q no conocemos es una pena q no sepas q  RER q el tiempo es natural cuidarse si pero parecer otra no 😢😢,traigas poniendo morritos van caer suelo menuda cirug cada d menos pilar pareces q conocemos pena q sepas q rer q tiempo natural cuidarse si parecer,nedi517,0.007426870434052145
782,@nedi517 tú también podías aprender a escribir que no se ha entendido lo que has puesto,t tambi n pod as aprender escribir entendido puesto,saraimerinoruiz1985,0.028267277957749838
783,🔥😍❤️,,sr4__iranian,0.49789225920557484
784,Que filtros usas???,filtros usas,josepepeti,0.49789225920557484
785,@marti_na5744 que  es libre de hacer lo que quiera pero milagros las cremas no hacen,libre hacer quiera milagros cremas hacen,marti_na5744,0.41081545207567544
786,@josepepeti 😂😂,,patri_2_delta,0.49789225920557484
787,@josepepeti Todos😂,,txorlitox,0.49789225920557484
788,@josepepeti  golpe de bisturí  en toda la cara  que ya no parece ella,golpe bistur toda cara parece,marti_na5744,0.02002145922519553
789,❤️❤️❤️❤️❤️,,miembarazo202,0.49789225920557484
790,Que preciosidad de mujer con este color de pelo y con todo lo que se hace 😍,preciosidad mujer color pelo hace,laura_gonzalez_g,0.02488068056985638
791,😍😍,,zozo_naqeeb,0.49789225920557484
792,Express????,express,carmensp1971,0.49789225920557484
793,@carmensp1971 One hour for me😂,one hour for,ginacinnamoni,0.49789225920557484
794,@carmensp1971 yo pensé exactamente lo mismo 😂😂😂,pens exactamente mismo,ana110581,0.23822911338138136
795,@carmensp1971 🤪😅,,bubu78_2,0.49789225920557484
796,@arantxulivb qué envidiosa es la gente!,qu envidiosa gente,luciapastoor_,0.3556673342434199
797,@carmensp1971 es lo mismo que he pensado yo 🤣🤣🤣de expres nada y ya iba con maquillaje 🤦🏻‍♀️ que tongo,mismo pensado expres iba maquillaje tongo,arantxulivb,0.06357508054037023
798,@carmensp1971 jaja media hora poniéndose potingues,jaja media hora poni ndose potingues,virgo499,0.010124909924402604
799,@carmensp1971 no entiendo se desmaquilla y continúa maquillada ⁉️ Explicadme eso por favor ….. no sé si es cosa del filtro o tiene los morretes más grandes ⁉️,entiendo desmaquilla contin maquillada explicadme favor s si cosa filtro morretes m s grandes,sonia_fabero72,0.0060695541943442234
800,@carmensp1971 y ya iba maquillada😂,iba maquillada,pedra_de_heidi,0.14432570876133471
801,@carmensp1971 ...vaya EXPRESS y el cuello no es de ella!🤣🤣🤣,vaya express cuello,analena.777,0.32506685266967134
802,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,,sergiohdantassilva,0.49789225920557484
803,Se desmaquilla y sigue maquillada 😂,desmaquilla sigue maquillada,maytealpera,0.3697674097288342
804,@maytealpera demasiados filtros,demasiados filtros,endorbymontse,0.49789225920557484
805,@yol79 pero atómica al cumplir años 😂😂,at mica cumplir,silvia_trabalon,0.49789225920557484
806,@maytealpera 😂😂😂,,elorodriguezlopez,0.49789225920557484
807,@maytealpera una suerte!,suerte,yol79,0.38600347332285323
808,@yol79 no tanta para la marca de desmaquillar😂,tanta marca desmaquillar,maytealpera,0.2918682371921838
809,"@maytealpera buenooo... muchísimas personas se hacen microblading, perfilados... y es la bomba!",buenooo much simas personas hacen microblading perfilados bomba,yol79,0.2394295053743531
810,So stunning ❤️,so stunning,anoukpascale,0.49789225920557484
811,😍,,beatrizcandelas,0.49789225920557484
812,❤️❤️❤️,,louie__rr_,0.49789225920557484
813,Claro jajaja y botox y más retoques jajajaa,claro jajaja botox m s retoques jajajaa,anitamaria0719,0.15084783393513923
814,the queen 🔥🔥,the queen,sr_4_ramos,0.6824837810859113
815,🔥,,amir.khajevand6,0.49789225920557484
816,💚💚,,_saman.d_,0.49789225920557484
817,❤️❤️❤️❤️,,sr_4_ramos,0.49789225920557484
818,Guapísima❤️❤️❤️❤️,guap sima,tiniki_,0.49789225920557484
